Algorithm,version,Shapley Value,Temporal Shapley Value,Standalone Performance,Marginal Performance,Temporal Marginal Performance
EQP---0.9e-8.0.0,8.0.0,0,0,0,0,0
FDP---0.9.16-8.0.0,8.0.0,0,0,0,0,0
Fiesta---2-8.0.0,8.0.0,0,0,0,0,0
Gandalf---c-2.6-8.0.0,8.0.0,0,0,0,0,0
GrAnDe---1.1-8.0.0,8.0.0,0,0,0,0,0
HOLyHammer---0.21-8.0.0,8.0.0,0,0,0,0,0
Infinox---1.0-8.0.0,8.0.0,0,0,0,0,0
lambdaE---22.03.23-8.0.0,8.0.0,0,0,0,0,0
Mace4---1109a-8.0.0,8.0.0,0,0,0,0,0
MaedMax---1.3-8.0.0,8.0.0,0,0,0,0,0
Matita---1.0-8.0.0,8.0.0,0,0,0,0,0
Moca---0.1-8.0.0,8.0.0,0,0,0,0,0
Nitpick---2016-8.0.0,8.0.0,0,0,0,0,0
Paradox---4.0-8.0.0,8.0.0,0,0,0,0,0
PEPR---0.0ps-8.0.0,8.0.0,0,0,0,0,0
Refute---2015-8.0.0,8.0.0,0,0,0,0,0
S-SETHEO---0.0-8.0.0,8.0.0,0,0,0,0,0
SaKo---3.9-0.5.3-8.0.0,8.0.0,0,0,0,0,0
Satallax_MaLeS---1.3-8.0.0,8.0.0,0,0,0,0,0
Satallax---3.5-8.0.0,8.0.0,0,0,0,0,0
SETHEO---3.3-8.0.0,8.0.0,0,0,0,0,0
SPASS+T---2.2.22-8.0.0,8.0.0,0,0,0,0,0
TPS---3.120601S1b-8.0.0,8.0.0,0,0,0,0,0
Waldmeister---710-8.0.0,8.0.0,0,0,0,0,0
agsyHOL---1.0-8.1.0,8.1.0,0,0,0,0,0
CARINE---0.734-8.1.0,8.1.0,0,0,0,0,0
CiME---2.01-8.1.0,8.1.0,0,0,0,0,0
cocATP---0.2.0-8.1.0,8.1.0,0,0,0,0,0
Crossbow---0.1-8.1.0,8.1.0,0,0,0,0,0
DCTP---1.31-8.1.0,8.1.0,0,0,0,0,0
E-KRHyper---1.4-8.1.0,8.1.0,0,0,0,0,0
EQP---0.9e-8.1.0,8.1.0,0,0,0,0,0
FDP---0.9.16-8.1.0,8.1.0,0,0,0,0,0
Fiesta---2-8.1.0,8.1.0,0,0,0,0,0
Gandalf---c-2.6-8.1.0,8.1.0,0,0,0,0,0
GrAnDe---1.1-8.1.0,8.1.0,0,0,0,0,0
HOLyHammer---0.21-8.1.0,8.1.0,0,0,0,0,0
Infinox---1.0-8.1.0,8.1.0,0,0,0,0,0
iProver-SAT---3.6-8.1.0,8.1.0,0,0,0,0,0
Lash---1.11-8.1.0,8.1.0,0,0,0,0,0
Mace4---1109a-8.1.0,8.1.0,0,0,0,0,0
MaedMax---1.4-8.1.0,8.1.0,0,0,0,0,0
Matita---1.0-8.1.0,8.1.0,0,0,0,0,0
Moca---0.1-8.1.0,8.1.0,0,0,0,0,0
Muscadet---4.5-8.1.0,8.1.0,0,0,0,0,0
Nitpick---2016-8.1.0,8.1.0,0,0,0,0,0
PEPR---0.0ps-8.1.0,8.1.0,0,0,0,0,0
Refute---2015-8.1.0,8.1.0,0,0,0,0,0
S-SETHEO---0.0-8.1.0,8.1.0,0,0,0,0,0
SaKo---3.9-0.5.3-8.1.0,8.1.0,0,0,0,0,0
Satallax_MaLeS---1.3-8.1.0,8.1.0,0,0,0,0,0
Satallax---3.5-8.1.0,8.1.0,0,0,0,0,0
SETHEO---3.3-8.1.0,8.1.0,0,0,0,0,0
SPASS+T---2.2.22-8.1.0,8.1.0,0,0,0,0,0
Toma---0.2-8.1.0,8.1.0,0,0,0,0,0
TPS---3.120601S1b-8.1.0,8.1.0,0,0,0,0,0
Waldmeister---710-8.1.0,8.1.0,0,0,0,0,0
agsyHOL---1.0-8.2.0,8.2.0,0,0,0,0,0
CARINE---0.734-8.2.0,8.2.0,0,0,0,0,0
CiME---2.01-8.2.0,8.2.0,0,0,0,0,0
cocATP---0.2.0-8.2.0,8.2.0,0,0,0,0,0
Crossbow---0.1-8.2.0,8.2.0,0,0,0,0,0
DCTP---1.31-8.2.0,8.2.0,0,0,0,0,0
E-KRHyper---1.4-8.2.0,8.2.0,0,0,0,0,0
EQP---0.9e-8.2.0,8.2.0,0,0,0,0,0
FDP---0.9.16-8.2.0,8.2.0,0,0,0,0,0
Fiesta---2-8.2.0,8.2.0,0,0,0,0,0
Gandalf---c-2.6-8.2.0,8.2.0,0,0,0,0,0
GrAnDe---1.1-8.2.0,8.2.0,0,0,0,0,0
HOLyHammer---0.21-8.2.0,8.2.0,0,0,0,0,0
Infinox---1.0-8.2.0,8.2.0,0,0,0,0,0
iProver-SAT---3.7-8.2.0,8.2.0,0,0,0,0,0
Lash---1.12-8.2.0,8.2.0,0,0,0,0,0
Mace4---1109a-8.2.0,8.2.0,0,0,0,0,0
MaedMax---1.4-8.2.0,8.2.0,0,0,0,0,0
Matita---1.0-8.2.0,8.2.0,0,0,0,0,0
Moca---0.1-8.2.0,8.2.0,0,0,0,0,0
Muscadet---4.5-8.2.0,8.2.0,0,0,0,0,0
Nitpick---2016-8.2.0,8.2.0,0,0,0,0,0
PEPR---0.0ps-8.2.0,8.2.0,0,0,0,0,0
Refute---2015-8.2.0,8.2.0,0,0,0,0,0
S-SETHEO---0.0-8.2.0,8.2.0,0,0,0,0,0
SaKo---3.9-0.5.3-8.2.0,8.2.0,0,0,0,0,0
Satallax_MaLeS---1.3-8.2.0,8.2.0,0,0,0,0,0
Satallax---3.5-8.2.0,8.2.0,0,0,0,0,0
SETHEO---3.3-8.2.0,8.2.0,0,0,0,0,0
SPASS+T---2.2.22-8.2.0,8.2.0,0,0,0,0,0
Toma---0.2-8.2.0,8.2.0,0,0,0,0,0
TPS---3.120601S1b-8.2.0,8.2.0,0,0,0,0,0
Waldmeister---710-8.2.0,8.2.0,0,0,0,0,0
